,Дата,Выработка электроэнергии ТА гр.130,Отпуск тепла из ТО ТА гр.130,Удельный расход условного топлива на отпуск э/э гр.130,Расход свежего пара ТА №3
453,2021-04-25,491.25,146.70833333333334,98.54166666666667,0.0
454,2021-04-26,513.625,145.95833333333334,121.66666666666667,0.0
455,2021-04-27,528.0,137.45833333333334,163.66666666666666,0.0
456,2021-04-28,497.0,133.79166666666666,137.58333333333334,0.0
457,2021-04-29,512.4166666666666,130.04166666666666,164.04166666666666,0.0
458,2021-04-30,484.4583333333333,115.83333333333333,145.20833333333334,0.0
459,2021-05-01,516.3333333333334,123.875,182.625,0.0
460,2021-05-02,494.2083333333333,129.33333333333334,148.75,0.0
461,2021-05-03,500.25,125.54166666666667,160.70833333333334,0.0
462,2021-05-04,494.75,120.625,175.45833333333334,0.0
463,2021-05-05,501.0,120.33333333333333,184.54166666666666,0.0
464,2021-05-06,470.125,128.16666666666666,126.20833333333333,0.0
465,2021-05-07,495.5,118.66666666666667,184.83333333333334,0.0
466,2021-05-08,495.2083333333333,104.95833333333333,215.54166666666666,0.0
467,2021-05-09,534.2916666666666,123.45833333333333,195.95833333333334,0.0
468,2021-05-10,468.9583333333333,78.25,259.4583333333333,0.0
469,2021-05-11,470.7916666666667,76.66666666666667,246.91666666666666,0.0
470,2021-05-12,472.5,79.41666666666667,255.125,0.0
471,2021-05-13,469.7916666666667,73.66666666666667,258.9166666666667,0.0
472,2021-05-14,466.9166666666667,74.04166666666667,260.0416666666667,0.0
473,2021-05-15,464.5,72.70833333333333,265.3333333333333,0.0
474,2021-05-16,465.5,73.70833333333333,263.8333333333333,0.0
475,2021-05-17,465.0833333333333,75.41666666666667,260.5833333333333,0.0
476,2021-05-18,463.25,74.66666666666667,263.875,0.0
477,2021-05-19,480.8333333333333,74.375,256.0416666666667,0.0
478,2021-05-20,460.6666666666667,96.75,195.5,0.0
479,2021-05-21,504.5,126.41666666666667,166.33333333333334,0.0
480,2021-05-22,497.0833333333333,132.33333333333334,145.125,0.0
481,2021-05-23,459.75,126.125,123.08333333333333,435.0
482,2021-05-24,512.875,127.875,162.04166666666666,1050.0
483,2021-05-25,573.9583333333334,163.875,126.29166666666667,0.0
484,2021-05-26,550.6666666666666,158.08333333333334,124.25,0.0
485,2021-05-27,560.5416666666666,148.91666666666666,141.83333333333334,0.0
486,2021-05-28,529.2916666666666,154.58333333333334,97.54166666666667,0.0
487,2021-05-29,553.125,157.83333333333334,101.54166666666667,0.0
488,2021-05-30,547.375,159.45833333333334,105.16666666666667,0.0
489,2021-05-31,535.125,133.41666666666666,163.875,2088.0
490,2021-06-01,484.2916666666667,126.0,156.79166666666666,0.0
491,2021-06-02,436.7083333333333,88.75,202.70833333333334,0.0
492,2021-06-03,397.125,79.04166666666667,180.54166666666666,0.0
493,2021-06-04,394.5,82.41666666666667,181.04166666666666,0.0
494,2021-06-05,411.25,83.83333333333333,175.125,0.0
495,2021-06-06,408.7916666666667,82.75,181.08333333333334,0.0
496,2021-06-07,407.7083333333333,80.29166666666667,190.66666666666666,0.0
497,2021-06-08,412.5416666666667,85.45833333333333,185.20833333333334,0.0
498,2021-06-09,424.0833333333333,86.875,185.08333333333334,0.0
499,2021-06-10,447.5833333333333,97.91666666666667,179.45833333333334,0.0
500,2021-06-11,448.75,90.5,190.5,0.0
501,2021-06-12,427.3333333333333,90.625,164.125,0.0
502,2021-06-13,439.2083333333333,88.125,183.79166666666666,0.0
503,2021-06-14,450.2083333333333,96.83333333333333,174.16666666666666,0.0
504,2021-06-15,395.7083333333333,83.75,149.375,0.0
505,2021-06-16,345.5,77.375,124.25,0.0
506,2021-06-17,349.4583333333333,74.04166666666667,132.33333333333334,0.0
507,2021-06-18,343.125,76.875,133.29166666666666,0.0
508,2021-06-19,358.25,84.04166666666667,120.33333333333333,0.0
509,2021-06-20,356.75,86.625,107.04166666666667,0.0
510,2021-06-21,359.1666666666667,88.29166666666667,107.04166666666667,0.0
511,2021-06-22,355.625,92.5,101.0,0.0
512,2021-06-23,357.7916666666667,92.0,97.5,0.0
513,2021-06-24,355.75,93.16666666666667,101.75,0.0
514,2021-06-25,382.125,101.04166666666667,106.58333333333333,2475.0
515,2021-06-26,366.5833333333333,99.33333333333333,89.5,2305.0
516,2021-06-27,357.5833333333333,96.0,93.70833333333333,1669.0
517,2021-06-28,351.625,103.16666666666667,90.83333333333333,0.0
518,2021-06-29,370.3333333333333,96.45833333333333,111.375,0.0
519,2021-06-30,364.75,96.91666666666667,91.41666666666667,0.0
520,2021-07-01,361.5833333333333,92.08333333333333,113.29166666666667,0.0
521,2021-07-02,362.2083333333333,91.83333333333333,110.25,0.0
522,2021-07-03,427.1666666666667,98.25,173.54166666666666,0.0
523,2021-07-04,429.5416666666667,97.5,177.20833333333334,0.0
524,2021-07-05,424.5416666666667,84.08333333333333,189.16666666666666,0.0
525,2021-07-06,455.6666666666667,88.70833333333333,194.75,0.0
526,2021-07-07,403.125,91.08333333333333,131.04166666666666,0.0
527,2021-07-08,446.7083333333333,95.29166666666667,167.41666666666666,0.0
528,2021-07-09,342.4117647058824,20.958333333333332,254.94117647058823,0.0
529,2021-10-12,272.6666666666667,62.625,93.66666666666667,
530,2021-10-13,521.75,142.625,135.29166666666666,
531,2021-10-14,529.0833333333334,136.45833333333334,148.29166666666666,
532,2021-10-15,513.75,140.0,134.58333333333334,
533,2021-10-16,513.0,143.79166666666666,124.29166666666667,
534,2021-10-17,523.5,142.16666666666666,138.16666666666666,
535,2021-10-18,,,,
536,2021-10-19,537.375,144.83333333333334,140.25,
537,2021-10-20,533.6666666666666,120.83333333333333,203.70833333333334,
538,2021-10-21,518.3333333333334,126.125,175.33333333333334,
539,2021-10-22,503.0,116.33333333333333,177.875,
540,2021-10-23,530.375,125.125,181.58333333333334,
541,2021-10-24,522.2083333333334,123.08333333333333,179.66666666666666,
542,2021-10-25,517.75,129.91666666666666,159.125,
543,2021-10-26,513.9583333333334,134.20833333333334,139.70833333333334,
544,2021-10-27,531.125,138.66666666666666,130.66666666666666,
545,2021-10-28,523.4166666666666,134.0,163.625,
546,2021-10-29,539.25,129.45833333333334,182.79166666666666,
547,2021-10-30,531.2916666666666,123.08333333333333,189.70833333333334,
548,2021-10-31,531.5833333333334,131.08333333333334,180.91666666666666,
549,2021-11-01,561.375,139.79166666666666,179.25,
550,2021-11-02,550.25,139.41666666666666,176.54166666666666,
551,2021-11-03,552.5,159.41666666666666,140.58333333333334,
552,2021-11-04,586.2083333333334,160.95833333333334,139.5,
553,2021-11-05,567.6666666666666,165.66666666666666,137.875,
554,2021-11-06,565.375,158.20833333333334,153.08333333333334,
555,2021-11-07,574.0,171.25,106.70833333333333,
556,2021-11-08,539.7083333333334,138.70833333333334,174.45833333333334,
557,2021-11-09,536.6666666666666,139.20833333333334,145.75,
558,2021-11-10,467.5,107.54166666666667,163.04166666666666,
559,2021-11-11,552.7083333333334,124.125,203.95833333333334,
560,2021-11-12,549.7083333333334,129.95833333333334,197.45833333333334,
561,2021-11-13,523.7083333333334,113.875,187.58333333333334,
562,2021-11-14,555.25,115.875,219.66666666666666,
563,2021-11-15,570.2916666666666,128.16666666666666,204.54166666666666,
564,2021-11-16,549.9583333333334,136.20833333333334,187.75,
565,2021-11-17,565.5,135.125,179.54166666666666,
566,2021-11-18,573.5,141.45833333333334,168.5,
567,2021-11-19,581.7916666666666,149.125,168.45833333333334,
568,2021-11-20,552.0833333333334,143.20833333333334,161.16666666666666,
569,2021-11-21,507.375,124.375,164.79166666666666,
570,2021-11-22,543.8333333333334,127.70833333333333,212.20833333333334,
571,2021-11-23,574.5833333333334,138.0,178.66666666666666,
572,2021-11-24,529.0833333333334,134.25,148.41666666666666,
573,2021-11-25,545.9166666666666,132.75,165.83333333333334,
574,2021-11-26,557.375,140.54166666666666,158.875,
575,2021-11-27,547.5833333333334,135.75,177.25,
576,2021-11-28,579.375,152.16666666666666,169.54166666666666,
577,2021-11-29,565.3333333333334,135.875,183.29166666666666,
578,2021-11-30,558.7916666666666,134.04166666666666,177.75,
579,2021-12-01,560.7916666666666,158.66666666666666,137.20833333333334,
580,2021-12-02,525.375,137.95833333333334,146.16666666666666,
581,2021-12-03,539.1666666666666,140.04166666666666,143.16666666666666,
582,2021-12-04,537.6666666666666,137.375,144.20833333333334,
583,2021-12-05,553.75,136.58333333333334,165.58333333333334,
584,2021-12-06,524.5416666666666,141.16666666666666,137.5,
585,2021-12-07,549.0,144.375,161.66666666666666,
586,2021-12-08,581.625,147.58333333333334,175.08333333333334,
587,2021-12-09,561.875,144.875,162.66666666666666,
588,2021-12-10,465.8333333333333,128.875,153.66666666666666,
589,2021-12-11,549.8333333333334,130.91666666666666,198.66666666666666,
590,2021-12-12,552.0,139.79166666666666,173.0,
591,2021-12-13,552.125,139.25,158.41666666666666,
592,2021-12-14,575.4166666666666,141.95833333333334,171.16666666666666,
593,2021-12-15,569.0,142.04166666666666,181.79166666666666,
594,2021-12-16,554.5416666666666,141.04166666666666,153.58333333333334,
595,2021-12-17,547.5416666666666,136.04166666666666,166.58333333333334,
596,2021-12-18,527.2083333333334,126.33333333333333,158.75,
597,2021-12-19,560.1666666666666,144.04166666666666,149.95833333333334,
598,2021-12-20,566.0416666666666,146.04166666666666,152.58333333333334,
599,2021-12-21,561.25,149.375,144.5,
600,2021-12-22,559.5833333333334,145.95833333333334,142.25,
601,2021-12-23,571.8333333333334,143.83333333333334,160.08333333333334,
602,2021-12-24,570.2083333333334,147.625,153.95833333333334,
603,2021-12-25,566.7916666666666,139.70833333333334,160.75,
604,2021-12-26,566.4583333333334,146.25,168.95833333333334,
605,2021-12-27,567.7916666666666,158.45833333333334,128.45833333333334,
606,2021-12-28,599.8333333333334,159.08333333333334,162.25,
607,2021-12-29,612.2083333333334,156.08333333333334,173.0,
608,2021-12-30,541.625,132.5,201.66666666666666,
609,2021-12-31,559.3333333333334,154.45833333333334,155.95833333333334,
610,2022-01-01,552.8333333333334,134.79166666666666,167.45833333333334,
611,2022-01-02,542.9583333333334,136.29166666666666,169.875,
612,2022-01-03,549.3333333333334,143.125,165.875,
613,2022-01-04,571.9166666666666,134.79166666666666,179.16666666666666,
614,2022-01-05,544.6666666666666,138.04166666666666,157.91666666666666,
615,2022-01-06,538.75,143.625,128.04166666666666,
616,2022-01-07,535.3333333333334,143.25,122.25,
617,2022-01-08,526.375,137.625,176.875,
618,2022-01-09,533.0416666666666,131.08333333333334,183.58333333333334,
619,2022-01-10,536.375,146.16666666666666,151.5,
620,2022-01-11,564.7083333333334,140.45833333333334,179.375,
621,2022-01-12,558.7083333333334,136.0,190.20833333333334,
622,2022-01-13,552.375,139.95833333333334,170.45833333333334,
623,2022-01-14,537.125,147.08333333333334,142.25,
624,2022-01-15,529.5,131.25,193.625,
625,2022-01-16,506.8333333333333,120.66666666666667,201.54166666666666,
626,2022-01-17,520.5833333333334,174.0,241.83333333333334,
627,2022-01-18,572.75,166.0,141.16666666666666,
628,2022-01-19,559.3333333333334,156.95833333333334,146.20833333333334,
629,2022-01-20,571.25,164.04166666666666,151.625,
630,2022-01-21,566.5416666666666,154.29166666666666,164.08333333333334,
631,2022-01-22,573.4166666666666,150.875,171.20833333333334,
632,2022-01-23,574.3333333333334,155.0,164.79166666666666,
633,2022-01-24,565.875,149.04166666666666,170.29166666666666,
634,2022-01-25,570.125,161.5,148.125,
635,2022-01-26,565.25,158.79166666666666,156.70833333333334,
636,2022-01-27,652.0416666666666,154.0,242.41666666666666,
637,2022-01-28,642.5416666666666,155.04166666666666,248.66666666666666,
638,2022-01-29,571.4166666666666,166.16666666666666,136.375,
639,2022-01-30,569.2083333333334,158.08333333333334,149.125,
640,2022-01-31,550.25,148.625,144.41666666666666,
641,2022-02-01,568.4166666666666,157.08333333333334,140.66666666666666,
642,2022-02-02,573.7916666666666,162.54166666666666,130.125,
643,2022-02-03,563.25,157.125,131.41666666666666,
644,2022-02-04,515.6,106.04166666666667,168.6,
645,2022-02-07,458.7916666666667,137.95833333333334,109.125,
646,2022-02-08,528.3333333333334,158.70833333333334,104.79166666666667,
647,2022-02-09,556.8333333333334,165.0,117.33333333333333,
648,2022-02-10,545.0833333333334,160.83333333333334,128.375,
649,2022-02-11,498.3333333333333,132.20833333333334,146.16666666666666,
650,2022-02-12,514.9583333333334,141.04166666666666,116.625,
651,2022-02-13,553.2083333333334,155.58333333333334,136.95833333333334,
652,2022-02-14,559.1666666666666,158.95833333333334,117.70833333333333,
653,2022-02-15,560.8333333333334,150.625,138.125,
654,2022-02-16,540.5833333333334,157.0,111.33333333333333,
655,2022-02-17,540.6666666666666,158.83333333333334,115.16666666666667,
656,2022-02-18,548.6666666666666,156.375,125.875,
657,2022-02-19,565.0,150.41666666666666,144.83333333333334,
658,2022-02-20,570.0416666666666,153.33333333333334,141.625,
659,2022-02-21,530.4583333333334,133.16666666666666,184.16666666666666,
660,2022-02-22,539.7916666666666,148.41666666666666,124.75,
661,2022-02-23,512.4583333333334,145.58333333333334,115.66666666666667,
662,2022-02-24,535.7916666666666,155.625,107.04166666666667,
663,2022-02-25,554.75,146.75,150.125,
664,2022-02-26,564.5416666666666,154.0,135.625,
665,2022-02-27,577.5833333333334,150.58333333333334,163.66666666666666,
666,2022-02-28,561.5416666666666,175.70833333333334,91.29166666666667,
667,2022-03-01,561.125,151.08333333333334,143.75,
668,2022-03-02,539.1666666666666,144.91666666666666,143.125,
669,2022-03-03,521.1666666666666,125.75,182.16666666666666,
670,2022-03-04,553.2916666666666,143.04166666666666,154.83333333333334,
671,2022-03-05,555.2083333333334,143.75,152.33333333333334,
672,2022-03-06,558.2916666666666,137.58333333333334,158.66666666666666,
673,2022-03-07,548.2916666666666,138.16666666666666,151.70833333333334,
674,2022-03-08,563.625,154.0,149.75,
675,2022-03-09,591.25,149.625,166.75,
676,2022-03-10,582.125,162.95833333333334,131.29166666666666,
677,2022-03-11,582.9583333333334,155.83333333333334,137.83333333333334,
678,2022-03-12,579.4166666666666,155.08333333333334,137.25,
679,2022-03-13,576.5,154.29166666666666,140.08333333333334,
680,2022-03-14,578.4583333333334,158.75,130.25,
681,2022-03-15,558.8333333333334,156.25,118.5,
682,2022-03-16,550.125,150.0,125.29166666666667,
683,2022-03-17,530.875,147.70833333333334,113.0,
684,2022-03-18,553.5,149.33333333333334,149.0,
685,2022-03-19,559.4166666666666,161.58333333333334,105.54166666666667,
686,2022-03-20,565.0416666666666,157.0,123.58333333333333,
687,2022-03-21,541.5416666666666,159.45833333333334,105.95833333333333,
688,2022-03-22,556.0833333333334,153.625,134.20833333333334,
689,2022-03-23,519.4166666666666,141.25,126.33333333333333,
690,2022-03-24,497.6666666666667,137.91666666666666,120.25,
691,2022-03-25,532.125,145.83333333333334,122.625,
692,2022-03-26,503.2083333333333,139.33333333333334,114.83333333333333,
693,2022-03-27,536.1666666666666,148.66666666666666,123.29166666666667,
694,2022-03-28,505.75,139.20833333333334,131.66666666666666,
695,2022-03-29,497.5,144.66666666666666,100.58333333333333,
696,2022-03-30,517.1666666666666,146.25,94.04166666666667,
697,2022-03-31,504.0416666666667,142.83333333333334,131.25,
698,2022-04-01,511.5833333333333,144.29166666666666,111.95833333333333,
699,2022-04-02,507.0416666666667,136.29166666666666,124.58333333333333,
700,2022-04-03,507.2916666666667,144.875,110.70833333333333,
701,2022-04-04,498.6666666666667,143.04166666666666,123.29166666666667,
702,2022-04-05,481.7916666666667,140.08333333333334,115.33333333333333,
703,2022-04-06,476.9583333333333,138.29166666666666,112.875,
704,2022-04-07,462.3333333333333,132.04166666666666,112.25,
705,2022-04-08,475.75,129.875,132.5,
706,2022-04-09,492.375,134.83333333333334,135.20833333333334,
707,2022-04-10,509.0416666666667,141.125,133.375,
708,2022-04-11,505.125,140.70833333333334,128.58333333333334,
709,2022-04-12,476.0833333333333,128.25,124.29166666666667,
710,2022-04-13,469.75,125.5,107.04166666666667,
711,2022-04-14,499.125,135.04166666666666,132.125,
712,2022-04-15,490.5833333333333,134.875,135.45833333333334,
713,2022-04-16,417.875,118.125,100.58333333333333,
714,2022-04-17,409.9166666666667,114.375,101.91666666666667,
715,2022-04-18,416.7083333333333,116.41666666666667,104.83333333333333,
716,2022-04-19,418.25,123.04166666666667,92.125,
717,2022-04-20,398.375,119.20833333333333,81.25,
718,2022-04-21,456.7916666666667,126.83333333333333,106.66666666666667,
719,2022-04-22,473.4583333333333,128.125,117.20833333333333,
720,2022-04-23,498.75,131.0,121.5,
721,2022-04-24,430.0,120.66666666666667,91.41666666666667,
722,2022-04-25,384.9583333333333,132.95833333333334,84.91666666666667,
723,2022-04-26,379.125,93.95833333333333,108.54166666666667,
724,2022-04-27,444.1666666666667,109.41666666666667,119.125,
725,2022-04-28,468.75,102.79166666666667,154.5,
726,2022-04-29,369.4166666666667,97.79166666666667,66.66666666666667,
727,2022-04-30,328.0416666666667,87.41666666666667,58.958333333333336,
728,2022-05-01,322.625,93.33333333333333,77.79166666666667,
729,2022-05-02,344.9583333333333,93.66666666666667,93.20833333333333,
730,2022-05-03,349.6666666666667,96.70833333333333,76.70833333333333,
731,2022-05-04,357.1666666666667,95.29166666666667,91.70833333333333,
732,2022-05-05,337.125,92.66666666666667,74.41666666666667,
733,2022-05-06,311.0833333333333,87.08333333333333,81.08333333333333,
734,2022-05-07,322.25,92.75,67.66666666666667,
735,2022-05-08,331.7083333333333,98.91666666666667,63.458333333333336,
736,2022-05-09,309.8333333333333,85.95833333333333,73.04166666666667,
737,2022-05-10,296.5833333333333,84.0,63.75,
738,2022-05-11,272.42857142857144,12.208333333333334,178.57142857142858,
739,2022-05-23,438.6666666666667,54.083333333333336,284.2083333333333,
740,2022-05-24,460.1666666666667,100.83333333333333,178.625,
741,2022-05-25,460.2083333333333,114.29166666666667,144.29166666666666,
742,2022-05-26,397.875,106.125,102.75,
743,2022-05-27,574.0833333333334,168.08333333333334,93.875,
744,2022-05-28,581.8333333333334,166.41666666666666,105.91666666666667,
745,2022-05-29,577.375,171.08333333333334,86.70833333333333,
746,2022-05-30,572.7083333333334,166.66666666666666,92.375,
747,2022-05-31,550.5,155.54166666666666,133.16666666666666,
748,2022-06-01,368.5,100.04166666666667,77.625,
749,2022-06-02,400.4166666666667,79.54166666666667,164.75,
750,2022-06-03,399.3333333333333,89.66666666666667,144.29166666666666,
751,2022-06-04,395.25,83.79166666666667,159.16666666666666,
752,2022-06-05,399.6666666666667,84.95833333333333,159.5,
753,2022-06-06,425.4583333333333,84.45833333333333,192.66666666666666,
754,2022-06-07,403.9166666666667,81.625,169.79166666666666,
755,2022-06-08,398.7916666666667,86.29166666666667,163.83333333333334,
756,2022-06-09,419.5,84.25,185.16666666666666,
757,2022-06-10,436.95238095238096,75.41666666666667,194.95238095238096,
758,2022-09-16,528.7058823529412,65.0,308.4117647058824,
759,2022-09-17,468.625,71.95833333333333,294.5416666666667,
760,2022-09-18,468.5416666666667,80.0,277.0416666666667,
761,2022-09-19,438.1666666666667,66.66666666666667,279.5416666666667,
762,2022-09-20,421.25,81.70833333333333,227.75,
763,2022-09-21,459.7083333333333,85.83333333333333,255.70833333333334,
764,2022-09-22,452.625,73.5,276.1666666666667,
765,2022-09-23,444.5,88.41666666666667,232.375,
766,2022-09-24,455.75,118.41666666666667,172.08333333333334,
767,2022-09-25,435.4583333333333,127.16666666666667,130.91666666666666,
768,2022-09-26,448.1666666666667,117.04166666666667,169.0,
769,2022-09-27,369.5,114.33333333333333,104.29166666666667,
770,2022-09-28,323.3333333333333,111.45833333333333,67.875,
771,2022-09-29,372.7083333333333,124.54166666666667,81.04166666666667,
772,2022-09-30,419.75,128.0,115.5,
773,2022-10-01,404.9166666666667,131.0,95.875,
774,2022-10-02,392.3333333333333,129.33333333333334,88.58333333333333,
775,2022-10-03,376.7916666666667,120.625,95.29166666666667,
776,2022-10-04,385.9166666666667,139.125,61.25,
777,2022-10-05,378.4166666666667,135.79166666666666,62.583333333333336,
778,2022-10-06,532.5,144.54166666666666,187.16666666666666,
779,2022-10-07,418.4583333333333,142.16666666666666,81.625,
780,2022-10-08,355.75,131.16666666666666,52.458333333333336,
781,2022-10-09,348.2083333333333,112.08333333333333,88.79166666666667,
782,2022-10-10,442.75,147.5,90.83333333333333,
783,2022-10-11,425.875,142.95833333333334,87.5,
784,2022-10-12,390.5,131.33333333333334,83.45833333333333,
785,2022-10-13,385.0416666666667,139.0,60.833333333333336,
786,2022-10-14,405.9583333333333,138.29166666666666,81.875,
787,2022-10-15,388.875,139.75,61.083333333333336,
788,2022-10-16,410.3333333333333,145.0,68.66666666666667,
789,2022-10-17,338.875,124.875,51.291666666666664,
790,2022-10-18,378.6666666666667,139.75,52.083333333333336,
791,2022-10-19,373.25,126.25,78.29166666666667,
792,2022-10-20,359.2083333333333,130.08333333333334,57.375,
793,2022-10-21,456.0833333333333,149.54166666666666,99.625,
794,2022-10-22,479.5416666666667,154.54166666666666,111.66666666666667,
795,2022-10-23,467.9166666666667,138.75,134.95833333333334,
796,2022-10-24,468.0833333333333,146.16666666666666,117.375,
797,2022-10-25,415.9583333333333,126.33333333333333,117.5,
798,2022-10-26,391.2916666666667,128.29166666666666,91.20833333333333,
799,2022-10-27,399.2916666666667,139.66666666666666,72.54166666666667,
800,2022-10-28,431.25,146.79166666666666,83.41666666666667,
801,2022-10-29,448.7083333333333,148.45833333333334,95.16666666666667,
802,2022-10-30,436.75,148.58333333333334,86.16666666666667,
803,2022-10-31,450.875,140.45833333333334,115.875,
804,2022-11-01,465.625,136.75,147.45833333333334,
805,2022-11-02,471.0416666666667,132.625,153.375,
806,2022-11-03,470.125,125.91666666666667,167.54166666666666,
807,2022-11-04,474.7916666666667,128.58333333333334,165.79166666666666,
808,2022-11-05,474.9166666666667,121.95833333333333,181.83333333333334,
809,2022-11-06,472.5416666666667,129.0,162.79166666666666,
810,2022-11-07,465.9583333333333,129.08333333333334,156.79166666666666,
811,2022-11-08,468.5833333333333,133.25,156.58333333333334,
812,2022-11-09,439.6666666666667,126.70833333333333,140.0,
813,2022-11-10,421.5,123.125,130.79166666666666,
814,2022-11-11,471.5,130.54166666666666,159.375,
815,2022-11-12,445.0833333333333,131.875,130.58333333333334,
816,2022-11-13,455.0833333333333,144.66666666666666,110.04166666666667,
817,2022-11-14,446.4166666666667,139.08333333333334,114.875,
818,2022-11-15,383.625,117.08333333333333,109.20833333333333,
819,2022-11-16,443.875,126.0,142.54166666666666,
820,2022-11-17,486.3333333333333,144.83333333333334,137.29166666666666,
821,2022-11-18,515.8333333333334,148.91666666666666,157.20833333333334,
822,2022-11-19,536.6666666666666,149.29166666666666,175.54166666666666,
823,2022-11-20,546.8333333333334,155.08333333333334,173.16666666666666,
824,2022-11-21,542.6666666666666,170.95833333333334,130.08333333333334,
825,2022-11-22,554.625,158.5,170.45833333333334,
826,2022-11-23,544.5833333333334,141.83333333333334,201.41666666666666,
827,2022-11-24,541.5416666666666,154.66666666666666,168.5,
828,2022-11-25,539.125,174.58333333333334,120.41666666666667,
829,2022-11-26,540.5416666666666,154.33333333333334,170.125,
830,2022-11-27,543.3333333333334,177.0,116.75,
831,2022-11-28,544.625,168.08333333333334,139.04166666666666,
832,2022-11-29,528.9583333333334,157.0,152.41666666666666,
833,2022-11-30,528.7916666666666,123.08333333333333,233.125,
834,2022-12-01,396.5416666666667,127.875,100.95833333333333,
835,2022-12-02,376.875,124.54166666666667,91.625,
836,2022-12-03,371.7083333333333,116.58333333333333,106.91666666666667,
837,2022-12-04,382.0833333333333,129.75,116.16666666666667,
838,2022-12-06,272.0416666666667,65.125,126.25,
839,2022-12-07,304.375,80.375,82.0,
840,2022-12-08,321.4583333333333,76.54166666666667,108.41666666666667,
841,2022-12-09,469.75,85.83333333333333,224.875,
842,2022-12-11,293.9166666666667,87.75,65.16666666666667,
843,2022-12-12,296.6666666666667,86.91666666666667,78.79166666666667,
844,2022-12-13,312.3333333333333,86.29166666666667,82.95833333333333,
845,2022-12-14,298.6666666666667,92.08333333333333,64.83333333333333,
846,2022-12-15,306.3333333333333,95.5,57.0,
847,2022-12-16,315.2083333333333,96.25,73.08333333333333,
848,2022-12-18,297.0,99.16666666666667,66.16666666666667,
849,2022-12-19,372.4166666666667,112.875,81.95833333333333,
850,2022-12-20,482.7083333333333,139.54166666666666,108.54166666666667,
851,2022-12-21,468.5416666666667,135.5,115.95833333333333,
852,2022-12-22,502.5833333333333,156.58333333333334,91.75,
853,2022-12-23,511.3333333333333,146.75,117.91666666666667,
854,2022-12-24,411.125,117.95833333333333,103.66666666666667,
855,2022-12-25,417.0833333333333,124.83333333333333,90.75,
856,2022-12-26,422.25,122.79166666666667,103.54166666666667,
857,2022-12-27,371.5,94.875,94.66666666666667,
858,2022-12-28,315.1666666666667,78.58333333333333,94.66666666666667,
